timestamp,campaign_id,polymer_A_feed_kgph,solvent_A_feed_kgph,water_feed_kgph,surfactant_feed_kgph,emulsifier_speed_rpm,operating_mode,emulsion_total_flow_kgph,monitoring_port_status,notes
2026-01-01 04:15:00,C-101,23.74,976.14,513.18,11.02,1777.0,RUN,1524.08,ONLINE,
2026-01-01 04:16:00,C-101,23.88,976.15,511.84,10.97,1767.0,RUN,1522.84,ONLINE,
2026-01-01 04:17:00,C-101,23.72,976.29,511.04,11.03,1762.0,RUN,1522.08,ONLINE,
2026-01-01 04:18:00,C-101,23.81,976.18,511.99,10.97,1761.0,RUN,1522.95,ONLINE,
2026-01-01 04:19:00,C-101,23.83,976.12,511.8,10.98,1769.0,RUN,1522.73,ONLINE,
2026-01-01 04:20:00,C-101,23.69,976.18,512.09,11.01,1759.0,RUN,1522.97,ONLINE,
2026-01-01 04:21:00,C-101,23.76,976.23,512.49,11.01,1766.0,RUN,1523.49,ONLINE,
2026-01-01 04:22:00,C-101,23.51,976.14,511.43,10.96,1764.0,RUN,1522.04,ONLINE,
2026-01-01 04:23:00,C-101,23.68,976.14,511.01,10.97,1763.0,RUN,1521.8,ONLINE,
2026-01-01 04:24:00,C-101,23.74,976.41,512.2,11.0,1754.0,RUN,1523.35,ONLINE,
2026-01-01 04:25:00,C-101,23.66,976.17,512.17,11.04,1759.0,RUN,1523.04,ONLINE,
2026-01-01 04:26:00,C-101,23.89,976.21,511.67,11.01,1753.0,RUN,1522.78,ONLINE,
2026-01-01 04:27:00,C-101,23.64,976.21,513.11,10.98,1757.0,RUN,1523.94,ONLINE,
2026-01-01 04:28:00,C-101,23.72,976.21,511.27,10.94,1764.0,RUN,1522.14,ONLINE,
2026-01-01 04:29:00,C-101,23.77,976.29,510.94,10.99,1765.0,RUN,1521.99,ONLINE,
2026-01-01 04:30:00,C-101,23.87,976.32,511.85,11.0,1759.0,RUN,1523.04,ONLINE,
2026-01-01 04:31:00,C-101,23.64,976.22,511.07,10.98,1755.0,RUN,1521.91,ONLINE,
2026-01-01 04:32:00,C-101,23.85,976.15,511.88,10.97,1765.0,RUN,1522.85,ONLINE,
2026-01-01 04:33:00,C-101,23.75,976.35,510.94,10.99,1753.0,RUN,1522.03,ONLINE,
2026-01-01 04:34:00,C-101,23.67,976.24,511.23,10.97,1750.0,RUN,1522.11,ONLINE,
2026-01-01 04:35:00,C-101,23.79,976.39,512.83,11.02,1759.0,RUN,1524.03,ONLINE,
2026-01-01 04:36:00,C-101,23.77,976.07,511.21,11.02,1757.0,RUN,1522.07,ONLINE,
2026-01-01 04:37:00,C-101,23.7,976.26,510.92,11.0,1751.0,RUN,1521.88,ONLINE,
2026-01-01 04:38:00,C-101,23.76,976.4,512.29,10.99,1754.0,RUN,1523.44,ONLINE,
2026-01-01 04:39:00,C-101,23.72,976.22,510.72,10.97,1755.0,RUN,1521.63,ONLINE,
2026-01-01 04:40:00,C-101,23.76,976.23,510.96,10.99,1753.0,RUN,1521.94,ONLINE,
2026-01-01 04:41:00,C-101,23.8,976.27,511.84,11.02,1753.0,RUN,1522.93,ONLINE,
2026-01-01 04:42:00,C-101,23.88,976.21,512.08,11.0,1748.0,RUN,1523.17,ONLINE,
2026-01-01 04:43:00,C-101,23.65,976.23,512.27,10.99,1752.0,RUN,1523.14,ONLINE,
2026-01-01 04:44:00,C-101,23.92,976.22,510.88,11.0,1749.0,RUN,1522.02,ONLINE,
2026-01-01 04:45:00,C-101,23.59,976.2,511.8,10.99,1746.0,RUN,1522.58,ONLINE,
2026-01-01 04:46:00,C-101,23.74,976.35,511.05,10.99,1747.0,RUN,1522.13,ONLINE,
2026-01-01 04:47:00,C-101,23.8,976.29,510.94,11.0,1747.0,RUN,1522.03,ONLINE,
2026-01-01 04:48:00,C-101,23.77,976.27,512.19,10.99,1739.0,RUN,1523.22,ONLINE,
2026-01-01 04:49:00,C-101,23.7,976.31,510.95,11.0,1743.0,RUN,1521.96,ONLINE,
2026-01-01 04:50:00,C-101,23.74,976.23,511.52,10.99,1746.0,RUN,1522.48,ONLINE,
2026-01-01 04:51:00,C-101,23.71,976.19,511.42,10.98,1738.0,RUN,1522.3,ONLINE,
2026-01-01 04:52:00,C-101,23.71,976.2,510.55,10.97,1741.0,RUN,1521.43,ONLINE,
2026-01-01 04:53:00,C-101,23.82,976.25,511.96,10.97,1755.0,RUN,1523.0,ONLINE,
2026-01-01 04:54:00,C-101,23.78,976.16,511.67,10.95,1737.0,RUN,1522.56,ONLINE,
2026-01-01 04:55:00,C-101,23.7,976.2,509.87,10.96,1740.0,RUN,1520.73,ONLINE,
2026-01-01 04:56:00,C-101,23.83,976.2,511.44,10.96,1737.0,RUN,1522.43,ONLINE,
2026-01-01 04:57:00,C-101,23.78,976.41,510.7,10.97,1740.0,RUN,1521.86,ONLINE,
2026-01-01 04:58:00,C-101,23.82,976.02,511.99,11.01,1736.0,RUN,1522.84,ONLINE,
2026-01-01 04:59:00,C-101,23.81,976.23,510.2,10.98,1738.0,RUN,1521.22,ONLINE,
2026-01-01 05:00:00,C-101,23.69,976.38,510.95,10.98,1736.0,RUN,1522.0,ONLINE,
2026-01-01 05:01:00,C-101,23.72,976.25,511.44,10.98,1744.0,RUN,1522.39,ONLINE,
2026-01-01 05:02:00,C-101,23.82,976.3,511.21,11.01,1738.0,RUN,1522.34,ONLINE,
2026-01-01 05:03:00,C-101,23.81,976.24,511.69,10.97,1732.0,RUN,1522.71,ONLINE,
2026-01-01 05:04:00,C-101,23.76,976.18,510.08,10.97,1741.0,RUN,1520.99,ONLINE,
2026-01-01 05:05:00,C-101,23.78,976.05,512.29,10.98,1732.0,RUN,1523.1,ONLINE,
2026-01-01 05:06:00,C-101,23.87,976.25,511.48,11.0,1728.0,RUN,1522.6,ONLINE,
2026-01-01 05:07:00,C-101,23.72,976.17,512.05,11.0,1736.0,RUN,1522.94,ONLINE,
2026-01-01 05:08:00,C-101,23.82,976.16,511.7,10.99,1745.0,RUN,1522.67,ONLINE,
2026-01-01 05:09:00,C-101,23.76,976.19,511.07,11.0,1726.0,RUN,1522.02,ONLINE,
2026-01-01 05:10:00,C-101,23.76,976.36,510.16,10.98,1728.0,RUN,1521.26,ONLINE,
2026-01-01 05:11:00,C-101,23.87,976.42,510.65,10.97,1738.0,RUN,1521.91,ONLINE,
2026-01-01 05:12:00,C-101,23.85,976.24,512.14,11.0,1730.0,RUN,1523.23,ONLINE,
2026-01-01 05:13:00,C-101,23.85,976.18,511.99,10.99,1736.0,RUN,1523.01,ONLINE,
2026-01-01 05:14:00,C-101,23.89,976.12,510.57,10.96,1729.0,RUN,1521.54,ONLINE,
2026-01-01 05:15:00,C-101,23.79,976.25,509.02,10.99,1733.0,RUN,1520.05,ONLINE,
2026-01-01 05:16:00,C-101,23.84,976.36,510.82,10.97,1741.0,RUN,1521.99,ONLINE,
2026-01-01 05:17:00,C-101,23.76,976.19,510.76,10.97,1726.0,RUN,1521.68,ONLINE,
2026-01-01 05:18:00,C-101,23.82,976.02,510.77,10.99,1737.0,RUN,1521.6,ONLINE,
2026-01-01 05:19:00,C-101,23.78,976.26,511.3,10.97,1735.0,RUN,1522.31,ONLINE,
2026-01-01 05:20:00,C-101,23.8,976.28,511.53,10.98,1724.0,RUN,1522.59,ONLINE,
2026-01-01 05:21:00,C-101,23.85,976.07,511.59,10.99,1734.0,RUN,1522.5,ONLINE,
2026-01-01 05:22:00,C-101,23.74,976.21,511.2,10.96,1731.0,RUN,1522.11,ONLINE,
2026-01-01 05:23:00,C-101,23.97,976.23,509.61,10.98,1731.0,RUN,1520.79,ONLINE,
2026-01-01 05:24:00,C-101,23.73,976.19,510.62,11.0,1732.0,RUN,1521.54,ONLINE,
2026-01-01 05:25:00,C-101,23.71,976.13,512.45,10.95,1729.0,RUN,1523.24,ONLINE,
2026-01-01 05:26:00,C-101,23.9,976.27,511.09,10.98,1731.0,RUN,1522.24,ONLINE,
2026-01-01 05:27:00,C-101,23.88,976.15,511.07,10.95,1731.0,RUN,1522.05,ONLINE,
2026-01-01 05:28:00,C-101,23.87,976.06,511.05,10.99,1734.0,RUN,1521.97,ONLINE,
2026-01-01 05:29:00,C-101,23.87,976.02,511.07,10.99,1722.0,RUN,1521.95,ONLINE,
2026-01-01 05:30:00,C-101,23.82,976.28,509.1,10.96,1736.0,RUN,1520.16,ONLINE,
2026-01-01 05:31:00,C-101,23.75,976.22,510.58,11.01,1724.0,RUN,1521.56,ONLINE,
2026-01-01 05:32:00,C-101,23.84,976.18,510.71,10.99,1734.0,RUN,1521.72,ONLINE,
2026-01-01 05:33:00,C-101,23.78,976.13,511.61,10.98,1731.0,RUN,1522.5,ONLINE,
2026-01-01 05:34:00,C-101,23.91,976.12,510.73,10.98,1724.0,RUN,1521.74,ONLINE,
2026-01-01 05:35:00,C-101,23.83,976.07,509.53,10.99,1733.0,RUN,1520.42,ONLINE,
2026-01-01 05:36:00,C-101,23.78,976.12,510.97,10.95,1726.0,RUN,1521.82,ONLINE,
2026-01-01 05:37:00,C-101,23.82,975.98,510.09,10.97,1736.0,RUN,1520.86,ONLINE,
2026-01-01 05:38:00,C-101,23.88,976.09,509.79,10.98,1727.0,RUN,1520.74,ONLINE,
2026-01-01 05:39:00,C-101,23.81,976.12,510.04,10.96,1723.0,RUN,1520.93,ONLINE,
2026-01-01 05:40:00,C-101,23.79,976.19,510.99,10.98,1739.0,RUN,1521.95,ONLINE,
2026-01-01 05:41:00,C-101,23.88,976.14,511.47,10.99,1732.0,RUN,1522.48,ONLINE,
2026-01-01 05:42:00,C-101,23.88,976.2,510.91,10.96,1736.0,RUN,1521.95,ONLINE,
2026-01-01 05:43:00,C-101,23.83,976.24,511.0,10.97,1728.0,RUN,1522.04,ONLINE,
2026-01-01 05:44:00,C-101,23.83,976.22,510.87,10.95,1723.0,RUN,1521.87,ONLINE,
2026-01-01 05:45:00,C-101,23.89,976.16,510.6,10.93,1741.0,RUN,1521.58,ONLINE,
2026-01-01 05:46:00,C-101,23.76,976.12,511.0,10.98,1733.0,RUN,1521.86,ONLINE,
2026-01-01 05:47:00,C-101,23.77,976.04,508.8,10.97,1736.0,RUN,1519.58,ONLINE,
2026-01-01 05:48:00,C-101,23.83,976.18,510.56,10.97,1737.0,RUN,1521.54,ONLINE,
2026-01-01 05:49:00,C-101,23.87,976.25,509.73,10.95,1732.0,RUN,1520.8,ONLINE,
2026-01-01 05:50:00,C-101,23.92,976.14,511.26,10.96,1735.0,RUN,1522.28,ONLINE,
2026-01-01 05:51:00,C-101,24.01,976.26,510.33,10.99,1743.0,RUN,1521.59,ONLINE,
2026-01-01 05:52:00,C-101,23.97,975.98,510.44,10.96,1735.0,RUN,1521.35,ONLINE,
2026-01-01 05:53:00,C-101,23.89,976.0,509.34,10.97,1740.0,RUN,1520.2,ONLINE,
2026-01-01 05:54:00,C-101,23.91,976.16,511.09,10.97,1726.0,RUN,1522.13,ONLINE,
2026-01-01 05:55:00,C-101,23.83,976.11,510.8,10.94,1742.0,RUN,1521.68,ONLINE,
2026-01-01 05:56:00,C-101,23.91,976.19,510.74,10.98,1730.0,RUN,1521.82,ONLINE,
2026-01-01 05:57:00,C-101,23.9,976.08,509.76,10.94,1743.0,RUN,1520.68,ONLINE,
2026-01-01 05:58:00,C-101,23.95,976.01,509.77,10.94,1740.0,RUN,1520.67,ONLINE,
2026-01-01 05:59:00,C-101,23.86,976.06,510.46,10.94,1738.0,RUN,1521.32,ONLINE,
2026-01-01 06:00:00,C-101,23.97,975.95,509.8,10.96,1739.0,RUN,1520.68,ONLINE,
2026-01-01 06:01:00,C-101,24.06,975.98,510.57,10.96,1739.0,RUN,1521.57,ONLINE,
2026-01-01 06:02:00,C-101,23.93,976.14,508.74,10.96,1736.0,RUN,1519.77,ONLINE,
2026-01-01 06:03:00,C-101,23.97,976.13,509.89,10.94,1740.0,RUN,1520.93,ONLINE,
2026-01-01 06:04:00,C-101,24.0,976.08,511.47,10.98,1753.0,RUN,1522.53,ONLINE,
2026-01-01 06:05:00,C-101,23.92,975.91,510.51,10.98,1749.0,RUN,1521.32,ONLINE,
2026-01-01 06:06:00,C-101,23.97,976.02,510.3,10.96,1738.0,RUN,1521.25,ONLINE,
2026-01-01 06:07:00,C-101,23.96,975.94,511.56,10.95,1745.0,RUN,1522.41,ONLINE,
2026-01-01 06:08:00,C-101,23.97,976.13,508.51,10.95,1745.0,RUN,1519.56,ONLINE,
2026-01-01 06:09:00,C-101,23.9,975.99,509.56,10.95,1744.0,RUN,1520.4,ONLINE,
2026-01-01 06:10:00,C-101,23.97,975.94,509.84,10.93,1740.0,RUN,1520.68,ONLINE,
2026-01-01 06:11:00,C-101,24.01,976.03,510.7,10.94,1748.0,RUN,1521.68,ONLINE,
2026-01-01 06:12:00,C-101,24.1,975.97,510.7,10.98,1751.0,RUN,1521.75,ONLINE,
2026-01-01 06:13:00,C-101,24.06,976.14,509.46,10.97,1743.0,RUN,1520.63,ONLINE,
2026-01-01 06:14:00,C-101,24.16,975.95,510.75,10.99,1758.0,RUN,1521.85,ONLINE,
2026-01-01 06:15:00,C-101,23.93,975.9,509.75,10.95,1756.0,RUN,1520.53,ONLINE,
2026-01-01 06:16:00,C-101,24.07,975.83,510.86,10.95,1752.0,RUN,1521.71,ONLINE,
2026-01-01 06:17:00,C-101,24.01,976.0,509.28,10.95,1744.0,RUN,1520.24,ONLINE,
2026-01-01 06:18:00,C-101,24.18,975.95,509.9,10.95,1753.0,RUN,1520.98,ONLINE,
2026-01-01 06:19:00,C-101,23.94,975.88,509.62,10.95,1753.0,RUN,1520.39,ONLINE,
2026-01-01 06:20:00,C-101,23.95,976.08,510.69,10.96,1755.0,RUN,1521.68,ONLINE,
2026-01-01 06:21:00,C-101,23.97,976.04,509.57,10.96,1761.0,RUN,1520.54,ONLINE,
2026-01-01 06:22:00,C-101,23.85,975.98,509.89,10.95,1752.0,RUN,1520.67,ONLINE,
2026-01-01 06:23:00,C-101,23.98,976.08,510.25,10.98,1764.0,RUN,1521.29,ONLINE,
2026-01-01 06:24:00,C-101,23.97,976.02,510.26,11.0,1757.0,RUN,1521.25,ONLINE,
2026-01-01 06:25:00,C-101,24.05,975.9,510.49,10.98,1754.0,RUN,1521.42,ONLINE,
2026-01-01 06:26:00,C-101,24.06,975.88,510.0,10.97,1768.0,RUN,1520.91,ONLINE,
2026-01-01 06:27:00,C-101,24.19,976.02,509.54,10.97,1761.0,RUN,1520.72,ONLINE,
2026-01-01 06:28:00,C-101,24.12,975.99,509.57,10.99,1755.0,RUN,1520.67,ONLINE,
2026-01-01 06:29:00,C-101,24.0,975.96,509.82,10.97,1758.0,RUN,1520.75,ONLINE,
2026-01-01 06:30:00,C-101,23.98,975.88,509.96,10.95,1762.0,RUN,1520.77,ONLINE,
2026-01-01 06:31:00,C-101,24.1,975.99,509.66,10.96,1758.0,RUN,1520.71,ONLINE,
2026-01-01 06:32:00,C-101,23.96,975.88,509.76,10.97,1760.0,RUN,1520.57,ONLINE,
2026-01-01 06:33:00,C-101,24.21,975.93,508.67,10.94,1756.0,RUN,1519.75,ONLINE,
2026-01-01 06:34:00,C-101,24.16,976.05,510.18,10.95,1752.0,RUN,1521.34,ONLINE,
2026-01-01 06:35:00,C-101,24.04,975.87,509.83,10.98,1762.0,RUN,1520.72,ONLINE,
2026-01-01 06:36:00,C-101,23.94,975.8,510.39,10.92,1763.0,RUN,1521.05,ONLINE,
2026-01-01 06:37:00,C-101,24.19,975.83,509.67,10.93,1765.0,RUN,1520.62,ONLINE,
2026-01-01 06:38:00,C-101,24.08,975.99,508.43,10.95,1760.0,RUN,1519.45,ONLINE,
2026-01-01 06:39:00,C-101,24.19,975.93,509.38,10.96,1757.0,RUN,1520.46,ONLINE,
2026-01-01 06:40:00,C-101,23.97,975.9,509.48,10.93,1759.0,RUN,1520.28,ONLINE,
2026-01-01 06:41:00,C-101,24.05,975.86,510.12,10.95,1770.0,RUN,1520.98,ONLINE,
2026-01-01 06:42:00,C-101,24.1,975.94,508.14,10.98,1761.0,RUN,1519.16,ONLINE,
2026-01-01 06:43:00,C-101,24.11,975.83,509.6,10.96,1763.0,RUN,1520.5,ONLINE,
2026-01-01 06:44:00,C-101,24.07,975.92,509.91,10.97,1764.0,RUN,1520.87,ONLINE,
2026-01-01 06:45:00,C-101,24.16,975.83,509.07,10.94,1763.0,RUN,1520.0,ONLINE,
2026-01-01 06:46:00,C-101,24.03,975.81,509.57,10.94,1763.0,RUN,1520.35,ONLINE,
2026-01-01 06:47:00,C-101,24.11,975.83,509.07,10.97,1762.0,RUN,1519.98,ONLINE,
2026-01-01 06:48:00,C-101,24.13,975.85,508.98,10.96,1774.0,RUN,1519.92,ONLINE,
2026-01-01 06:49:00,C-101,24.17,975.87,509.19,10.93,1771.0,RUN,1520.16,ONLINE,
2026-01-01 06:50:00,C-101,24.19,975.89,508.96,10.94,1774.0,RUN,1519.98,ONLINE,
2026-01-01 06:51:00,C-101,24.04,975.57,509.92,10.99,1775.0,RUN,1520.52,ONLINE,
2026-01-01 06:52:00,C-101,24.02,975.8,508.91,10.94,1757.0,RUN,1519.67,ONLINE,
2026-01-01 06:53:00,C-101,24.24,975.83,508.78,10.97,1770.0,RUN,1519.82,ONLINE,
2026-01-01 06:54:00,C-101,24.17,975.98,510.63,10.94,1766.0,RUN,1521.72,ONLINE,
2026-01-01 06:55:00,C-101,24.09,975.77,510.05,10.95,1775.0,RUN,1520.86,ONLINE,
2026-01-01 06:56:00,C-101,24.28,975.86,508.06,10.96,1766.0,RUN,1519.16,ONLINE,
2026-01-01 06:57:00,C-101,24.16,975.96,508.81,10.91,1764.0,RUN,1519.84,ONLINE,
2026-01-01 06:58:00,C-101,24.25,975.74,509.5,10.92,1762.0,RUN,1520.41,ONLINE,
2026-01-01 06:59:00,C-101,24.17,975.87,509.54,10.95,1768.0,RUN,1520.53,ONLINE,
2026-01-01 07:00:00,C-101,24.33,975.77,508.26,10.94,1774.0,RUN,1519.3,ONLINE,
2026-01-01 07:01:00,C-101,24.31,975.79,510.09,10.97,1771.0,RUN,1521.16,ONLINE,
2026-01-01 07:02:00,C-101,24.15,975.77,509.84,10.92,1764.0,RUN,1520.68,ONLINE,
2026-01-01 07:03:00,C-101,24.25,975.77,509.59,10.96,1781.0,RUN,1520.57,ONLINE,
2026-01-01 07:04:00,C-101,24.23,976.04,510.19,10.92,1773.0,RUN,1521.38,ONLINE,
2026-01-01 07:05:00,C-101,24.29,975.89,509.54,10.95,1774.0,RUN,1520.67,ONLINE,
2026-01-01 07:06:00,C-101,24.11,975.91,509.52,10.93,1776.0,RUN,1520.47,ONLINE,
2026-01-01 07:07:00,C-101,24.24,975.85,510.28,10.99,1762.0,RUN,1521.36,ONLINE,
2026-01-01 07:08:00,C-101,24.27,975.68,509.95,10.93,1765.0,RUN,1520.83,ONLINE,
2026-01-01 07:09:00,C-101,24.05,975.84,508.57,10.95,1774.0,RUN,1519.41,ONLINE,
2026-01-01 07:10:00,C-101,24.1,975.89,509.59,10.92,1766.0,RUN,1520.5,ONLINE,
2026-01-01 07:11:00,C-101,24.03,975.74,508.66,10.98,1768.0,RUN,1519.41,ONLINE,
2026-01-01 07:12:00,C-101,24.18,975.88,509.47,10.96,1769.0,RUN,1520.49,ONLINE,
2026-01-01 07:13:00,C-101,24.26,975.86,509.43,10.95,1763.0,RUN,1520.5,ONLINE,
2026-01-01 07:14:00,C-101,24.32,975.94,508.12,10.98,1767.0,RUN,1519.36,ONLINE,
2026-01-01 07:15:00,C-101,24.21,975.76,508.99,10.95,1773.0,RUN,1519.91,ONLINE,
2026-01-01 07:16:00,C-101,24.34,975.7,509.24,10.96,1772.0,RUN,1520.24,ONLINE,
2026-01-01 07:17:00,C-101,24.1,975.76,508.74,10.95,1774.0,RUN,1519.55,ONLINE,
2026-01-01 07:18:00,C-101,24.08,975.9,509.25,10.96,1773.0,RUN,1520.19,ONLINE,
2026-01-01 07:19:00,C-101,24.21,975.64,509.58,10.94,1770.0,RUN,1520.37,ONLINE,
2026-01-01 07:20:00,C-101,24.25,975.62,508.98,10.95,1769.0,RUN,1519.8,ONLINE,
2026-01-01 07:21:00,C-101,24.22,975.79,509.14,10.97,1768.0,RUN,1520.12,ONLINE,
2026-01-01 07:22:00,C-101,24.06,975.74,509.94,10.96,1763.0,RUN,1520.7,ONLINE,
2026-01-01 07:23:00,C-101,24.22,975.78,509.29,10.95,1761.0,RUN,1520.24,ONLINE,
2026-01-01 07:24:00,C-101,24.12,975.85,509.08,10.92,1762.0,RUN,1519.97,ONLINE,
2026-01-01 07:25:00,C-101,24.28,975.73,508.26,10.98,1764.0,RUN,1519.25,ONLINE,
2026-01-01 07:26:00,C-101,24.26,975.62,509.38,10.94,1762.0,RUN,1520.2,ONLINE,
2026-01-01 07:27:00,C-101,24.15,975.93,509.13,10.97,1767.0,RUN,1520.18,ONLINE,
2026-01-01 07:28:00,C-101,24.19,975.69,509.78,10.95,1765.0,RUN,1520.61,ONLINE,
2026-01-01 07:29:00,C-101,24.15,975.68,508.9,10.92,1765.0,RUN,1519.65,ONLINE,
2026-01-01 07:30:00,C-101,24.23,975.85,507.59,10.98,1765.0,RUN,1518.65,ONLINE,
2026-01-01 07:31:00,C-101,24.31,975.73,507.65,10.96,1768.0,RUN,1518.65,ONLINE,
2026-01-01 07:32:00,C-101,24.16,975.76,509.34,10.98,1762.0,RUN,1520.24,ONLINE,
2026-01-01 07:33:00,C-101,24.28,975.8,508.42,10.95,1766.0,RUN,1519.45,ONLINE,
2026-01-01 07:34:00,C-101,24.2,975.85,509.11,10.96,1763.0,RUN,1520.12,ONLINE,
2026-01-01 07:35:00,C-101,24.18,975.73,508.87,10.92,1766.0,RUN,1519.7,ONLINE,
2026-01-01 07:36:00,C-101,24.23,975.88,508.66,10.94,1768.0,RUN,1519.71,ONLINE,
2026-01-01 07:37:00,C-101,24.16,975.59,508.7,10.92,1762.0,RUN,1519.37,ONLINE,
2026-01-01 07:38:00,C-101,24.2,975.82,508.14,10.94,1759.0,RUN,1519.1,ONLINE,
2026-01-01 07:39:00,C-101,24.15,975.69,508.73,10.96,1758.0,RUN,1519.53,ONLINE,
2026-01-01 07:40:00,C-101,24.4,975.86,508.32,10.94,1755.0,RUN,1519.52,ONLINE,
2026-01-01 07:41:00,C-101,24.25,975.76,508.45,10.97,1754.0,RUN,1519.43,ONLINE,
2026-01-01 07:42:00,C-101,24.19,975.7,508.47,10.93,1761.0,RUN,1519.29,ONLINE,
2026-01-01 07:43:00,C-101,24.26,975.81,508.53,10.97,1751.0,RUN,1519.57,ONLINE,
2026-01-01 07:44:00,C-101,24.24,975.82,509.32,10.98,1763.0,RUN,1520.36,ONLINE,
2026-01-01 07:45:00,C-101,24.23,975.8,508.57,10.97,1753.0,RUN,1519.57,ONLINE,
2026-01-01 07:46:00,C-101,24.3,975.67,509.37,10.94,1768.0,RUN,1520.28,ONLINE,
2026-01-01 07:47:00,C-101,24.31,975.71,509.71,10.91,1749.0,RUN,1520.64,ONLINE,
2026-01-01 07:48:00,C-101,24.21,975.75,509.22,10.96,1753.0,RUN,1520.14,ONLINE,
2026-01-01 07:49:00,C-101,24.2,975.75,508.99,10.95,1750.0,RUN,1519.89,ONLINE,
2026-01-01 07:50:00,C-101,24.23,975.81,508.83,10.93,1747.0,RUN,1519.8,ONLINE,
2026-01-01 07:51:00,C-101,24.07,975.59,509.19,10.94,1755.0,RUN,1519.79,ONLINE,
2026-01-01 07:52:00,C-101,24.13,975.78,508.64,10.98,1744.0,RUN,1519.53,ONLINE,
2026-01-01 07:53:00,C-101,24.36,975.73,509.25,10.93,1745.0,RUN,1520.27,ONLINE,
2026-01-01 07:54:00,C-101,24.38,975.68,508.98,10.96,1751.0,RUN,1520.0,ONLINE,
2026-01-01 07:55:00,C-101,24.23,975.69,508.29,10.95,1751.0,RUN,1519.16,ONLINE,
2026-01-01 07:56:00,C-101,24.3,975.73,509.16,10.94,1740.0,RUN,1520.13,ONLINE,
2026-01-01 07:57:00,C-101,24.27,975.46,508.58,10.96,1749.0,RUN,1519.27,ONLINE,
2026-01-01 07:58:00,C-101,24.49,975.7,508.43,10.98,1746.0,RUN,1519.6,ONLINE,
2026-01-01 07:59:00,C-101,24.34,975.68,508.16,10.94,1740.0,RUN,1519.12,ONLINE,
2026-01-01 08:00:00,C-101,24.24,975.8,508.6,10.95,1740.0,RUN,1519.59,ONLINE,
2026-01-01 08:01:00,C-101,24.17,975.69,509.17,10.96,1733.0,RUN,1519.99,ONLINE,
2026-01-01 08:02:00,C-101,24.12,975.74,509.09,10.97,1752.0,RUN,1519.92,ONLINE,
2026-01-01 08:03:00,C-101,24.26,975.88,508.7,10.95,1747.0,RUN,1519.79,ONLINE,
2026-01-01 08:04:00,C-101,24.18,975.84,508.86,10.94,1735.0,RUN,1519.82,ONLINE,
2026-01-01 08:05:00,C-101,24.13,975.83,509.32,10.91,1745.0,RUN,1520.19,ONLINE,
2026-01-01 08:06:00,C-101,24.19,975.72,508.32,10.93,1738.0,RUN,1519.16,ONLINE,
2026-01-01 08:07:00,C-101,24.15,975.8,507.63,10.93,1745.0,RUN,1518.51,ONLINE,
2026-01-01 08:08:00,C-101,24.38,975.74,509.31,10.96,1737.0,RUN,1520.39,ONLINE,
2026-01-01 08:09:00,C-101,24.31,975.75,508.02,10.95,1737.0,RUN,1519.03,ONLINE,
2026-01-01 08:10:00,C-101,24.24,975.79,507.9,10.94,1737.0,RUN,1518.87,ONLINE,
2026-01-01 08:11:00,C-101,24.35,975.72,507.12,10.95,1734.0,RUN,1518.14,ONLINE,
2026-01-01 08:12:00,C-101,24.24,975.88,508.76,10.93,1744.0,RUN,1519.81,ONLINE,
2026-01-01 08:13:00,C-101,24.16,975.75,507.22,10.98,1741.0,RUN,1518.11,ONLINE,
2026-01-01 08:14:00,C-101,24.35,975.82,507.82,10.98,1737.0,RUN,1518.97,ONLINE,
2026-01-01 08:15:00,C-101,24.27,975.89,508.75,10.98,1741.0,RUN,1519.89,ONLINE,
2026-01-01 08:16:00,C-101,24.15,975.85,508.83,10.96,1727.0,RUN,1519.79,ONLINE,
2026-01-01 08:17:00,C-101,24.21,975.66,507.86,10.95,1729.0,RUN,1518.68,ONLINE,
2026-01-01 08:18:00,C-101,24.16,975.81,508.21,10.98,1737.0,RUN,1519.16,ONLINE,
2026-01-01 08:19:00,C-101,24.11,975.84,507.69,10.94,1738.0,RUN,1518.58,ONLINE,
2026-01-01 08:20:00,C-101,24.3,975.85,507.91,10.93,1735.0,RUN,1518.99,ONLINE,
2026-01-01 08:21:00,C-101,24.37,975.69,508.47,10.94,1724.0,RUN,1519.47,ONLINE,
2026-01-01 08:22:00,C-101,24.11,975.73,507.92,10.96,1728.0,RUN,1518.72,ONLINE,
2026-01-01 08:23:00,C-101,24.26,975.86,508.09,10.94,1735.0,RUN,1519.15,ONLINE,
2026-01-01 08:24:00,C-101,24.16,975.73,507.23,10.95,1744.0,RUN,1518.07,ONLINE,
2026-01-01 08:25:00,C-101,24.17,975.76,509.04,10.92,1738.0,RUN,1519.89,ONLINE,
2026-01-01 08:26:00,C-101,24.16,975.92,508.6,10.96,1740.0,RUN,1519.64,ONLINE,
2026-01-01 08:27:00,C-101,24.14,975.79,508.79,10.92,1733.0,RUN,1519.64,ONLINE,
2026-01-01 08:28:00,C-101,24.21,975.74,509.13,10.93,1733.0,RUN,1520.01,ONLINE,
2026-01-01 08:29:00,C-101,24.14,975.73,507.64,10.98,1726.0,RUN,1518.49,ONLINE,
2026-01-01 08:30:00,C-101,24.22,975.83,507.96,10.98,1736.0,RUN,1518.99,ONLINE,
2026-01-01 08:31:00,C-101,24.19,975.7,506.88,10.96,1730.0,RUN,1517.73,ONLINE,
