timestamp,campaign_id,sample_location,d10_um,d50_um,d90_um,span,volume_mean_diameter_um,qc_status,analyzer_id
2026-01-01 08:42:00,C-101,Monitoring Port,66.73,82.69,99.67,0.398,80.12,PASS,PSA-01
2026-01-01 08:42:00,C-101,Product 1,22.73,30.61,38.45,0.514,31.92,PASS,PSA-01
2026-01-01 08:42:00,C-101,Product 2,21.7,28.77,33.78,0.42,29.08,PASS,PSA-02
2026-01-01 08:48:00,C-101,Monitoring Port,66.05,81.16,99.61,0.414,80.77,PASS,PSA-01
2026-01-01 08:48:00,C-101,Product 1,22.65,30.97,39.42,0.541,32.99,PASS,PSA-01
2026-01-01 08:48:00,C-101,Product 2,21.72,27.47,34.39,0.461,29.0,PASS,PSA-02
2026-01-01 08:54:00,C-101,Monitoring Port,65.94,82.62,99.0,0.4,80.09,PASS,PSA-01
2026-01-01 08:54:00,C-101,Product 1,22.4,30.88,39.39,0.55,32.87,PASS,PSA-01
2026-01-01 08:54:00,C-101,Product 2,20.97,28.22,34.6,0.483,28.69,PASS,PSA-02
2026-01-01 09:00:00,C-101,Monitoring Port,66.41,82.38,97.95,0.383,79.45,PASS,PSA-01
2026-01-01 09:00:00,C-101,Product 1,23.76,30.39,39.11,0.505,32.12,PASS,PSA-01
2026-01-01 09:00:00,C-101,Product 2,21.13,27.8,35.51,0.517,29.48,PASS,PSA-02
2026-01-01 09:06:00,C-101,Monitoring Port,66.0,80.89,98.09,0.397,80.57,PASS,PSA-01
2026-01-01 09:06:00,C-101,Product 1,22.37,31.76,37.93,0.49,31.5,PASS,PSA-01
2026-01-01 09:06:00,C-101,Product 2,21.35,27.42,36.06,0.536,28.99,PASS,PSA-02
2026-01-01 09:12:00,C-101,Monitoring Port,65.28,81.0,100.49,0.435,79.92,PASS,PSA-01
2026-01-01 09:12:00,C-101,Product 1,22.93,30.83,39.17,0.527,32.09,PASS,PSA-01
2026-01-01 09:12:00,C-101,Product 2,21.03,26.61,35.59,0.547,28.9,PASS,PSA-02
2026-01-01 09:18:00,C-101,Monitoring Port,66.85,83.31,98.99,0.386,80.07,PASS,PSA-01
2026-01-01 09:18:00,C-101,Product 1,22.74,29.95,40.15,0.581,31.84,PASS,PSA-01
2026-01-01 09:18:00,C-101,Product 2,21.17,26.62,34.12,0.486,28.1,PASS,PSA-02
2026-01-01 09:24:00,C-101,Monitoring Port,66.12,81.28,98.62,0.4,80.06,PASS,PSA-01
2026-01-01 09:24:00,C-101,Product 1,21.77,30.56,39.19,0.57,32.05,PASS,PSA-01
2026-01-01 09:24:00,C-101,Product 2,19.25,28.34,34.09,0.524,29.08,PASS,PSA-02
2026-01-01 09:30:00,C-101,Monitoring Port,66.16,83.1,99.0,0.395,79.82,PASS,PSA-01
2026-01-01 09:30:00,C-101,Product 1,22.18,31.28,37.82,0.5,31.7,PASS,PSA-01
2026-01-01 09:30:00,C-101,Product 2,18.61,26.8,35.75,0.64,28.65,PASS,PSA-02
2026-01-01 09:36:00,C-101,Monitoring Port,65.73,81.25,99.82,0.42,79.84,PASS,PSA-01
2026-01-01 09:36:00,C-101,Product 1,23.02,30.36,40.59,0.579,31.45,PASS,PSA-01
2026-01-01 09:36:00,C-101,Product 2,20.56,29.13,34.87,0.491,29.18,PASS,PSA-02
2026-01-01 09:42:00,C-101,Monitoring Port,66.5,82.43,99.88,0.405,80.31,PASS,PSA-01
2026-01-01 09:42:00,C-101,Product 1,21.44,31.58,38.7,0.547,32.2,PASS,PSA-01
2026-01-01 09:42:00,C-101,Product 2,20.06,28.61,34.65,0.51,28.81,PASS,PSA-02
2026-01-01 09:48:00,C-101,Monitoring Port,66.68,81.55,99.0,0.396,80.05,PASS,PSA-01
2026-01-01 09:48:00,C-101,Product 1,23.2,30.74,38.73,0.505,31.8,PASS,PSA-01
2026-01-01 09:48:00,C-101,Product 2,21.7,28.12,35.77,0.5,29.3,PASS,PSA-02
2026-01-01 09:54:00,C-101,Monitoring Port,66.54,81.6,99.07,0.399,79.23,PASS,PSA-01
2026-01-01 09:54:00,C-101,Product 1,21.79,28.5,38.74,0.595,32.51,PASS,PSA-01
2026-01-01 09:54:00,C-101,Product 2,21.51,27.44,36.09,0.531,28.91,PASS,PSA-02
2026-01-01 10:00:00,C-101,Monitoring Port,67.18,80.7,99.03,0.395,79.59,PASS,PSA-01
2026-01-01 10:00:00,C-101,Product 1,22.9,29.55,38.45,0.526,32.37,PASS,PSA-01
2026-01-01 10:00:00,C-101,Product 2,21.43,28.42,34.91,0.474,28.76,PASS,PSA-02
2026-01-01 10:06:00,C-101,Monitoring Port,65.79,82.34,99.45,0.409,79.37,PASS,PSA-01
2026-01-01 10:06:00,C-101,Product 1,23.09,31.3,38.45,0.491,32.22,PASS,PSA-01
2026-01-01 10:06:00,C-101,Product 2,20.11,28.25,32.84,0.451,28.79,PASS,PSA-02
2026-01-01 10:12:00,C-101,Monitoring Port,65.44,83.07,98.73,0.401,79.59,PASS,PSA-01
2026-01-01 10:12:00,C-101,Product 1,23.8,31.04,39.23,0.497,31.74,PASS,PSA-01
2026-01-01 10:12:00,C-101,Product 2,22.13,27.73,34.75,0.455,29.16,PASS,PSA-02
2026-01-01 10:18:00,C-101,Monitoring Port,66.39,83.89,99.88,0.399,80.1,PASS,PSA-01
2026-01-01 10:18:00,C-101,Product 1,22.16,30.15,39.04,0.56,32.73,PASS,PSA-01
2026-01-01 10:18:00,C-101,Product 2,22.09,28.4,33.82,0.413,28.59,PASS,PSA-02
2026-01-01 10:24:00,C-101,Monitoring Port,65.7,81.95,98.67,0.402,80.47,PASS,PSA-01
2026-01-01 10:24:00,C-101,Product 1,24.11,30.68,38.64,0.474,31.85,PASS,PSA-01
2026-01-01 10:24:00,C-101,Product 2,20.63,28.31,34.76,0.499,29.43,PASS,PSA-02
2026-01-01 10:30:00,C-101,Monitoring Port,65.82,81.38,99.01,0.408,79.93,PASS,PSA-01
2026-01-01 10:30:00,C-101,Product 1,23.02,30.8,37.39,0.467,31.74,PASS,PSA-01
2026-01-01 10:30:00,C-101,Product 2,21.7,27.58,33.52,0.429,29.04,PASS,PSA-02
2026-01-01 10:36:00,C-101,Monitoring Port,66.72,83.32,99.57,0.394,80.41,PASS,PSA-01
2026-01-01 10:36:00,C-101,Product 1,23.65,31.12,38.09,0.464,31.96,PASS,PSA-01
2026-01-01 10:36:00,C-101,Product 2,21.55,28.05,35.93,0.513,29.1,PASS,PSA-02
2026-01-01 10:42:00,C-101,Monitoring Port,65.72,82.34,98.39,0.397,80.03,PASS,PSA-01
2026-01-01 10:42:00,C-101,Product 1,22.78,30.16,39.59,0.557,31.62,PASS,PSA-01
2026-01-01 10:42:00,C-101,Product 2,21.21,27.7,35.25,0.507,29.02,PASS,PSA-02
2026-01-01 10:48:00,C-101,Monitoring Port,65.52,81.97,99.06,0.409,80.51,PASS,PSA-01
2026-01-01 10:48:00,C-101,Product 1,24.48,30.21,38.46,0.463,31.07,PASS,PSA-01
2026-01-01 10:48:00,C-101,Product 2,20.07,27.25,33.3,0.486,28.36,PASS,PSA-02
2026-01-01 10:54:00,C-101,Monitoring Port,65.77,81.58,98.64,0.403,79.65,PASS,PSA-01
2026-01-01 10:54:00,C-101,Product 1,25.24,31.3,38.96,0.438,32.51,PASS,PSA-01
2026-01-01 10:54:00,C-101,Product 2,20.86,26.89,34.4,0.504,29.64,PASS,PSA-02
2026-01-01 11:00:00,C-101,Monitoring Port,65.72,80.59,99.61,0.421,80.13,PASS,PSA-01
2026-01-01 11:00:00,C-101,Product 1,22.52,31.14,40.06,0.563,32.29,PASS,PSA-01
2026-01-01 11:00:00,C-101,Product 2,20.82,28.94,36.21,0.532,28.61,PASS,PSA-02
2026-01-01 11:06:00,C-101,Monitoring Port,67.76,82.09,99.54,0.387,80.04,PASS,PSA-01
2026-01-01 11:06:00,C-101,Product 1,23.47,31.43,38.59,0.481,32.1,PASS,PSA-01
2026-01-01 11:06:00,C-101,Product 2,21.9,27.58,35.81,0.504,28.42,PASS,PSA-02
2026-01-01 11:12:00,C-101,Monitoring Port,66.55,84.22,99.35,0.389,79.46,PASS,PSA-01
2026-01-01 11:12:00,C-101,Product 1,23.71,32.26,39.43,0.487,31.84,PASS,PSA-01
2026-01-01 11:12:00,C-101,Product 2,20.26,28.07,35.46,0.542,28.27,PASS,PSA-02
2026-01-01 11:18:00,C-101,Monitoring Port,67.09,79.64,99.79,0.411,80.31,PASS,PSA-01
2026-01-01 11:18:00,C-101,Product 1,23.86,29.93,39.83,0.534,32.96,PASS,PSA-01
2026-01-01 11:18:00,C-101,Product 2,20.89,28.21,33.87,0.46,28.69,PASS,PSA-02
2026-01-01 11:24:00,C-101,Monitoring Port,65.77,80.94,98.14,0.4,79.83,PASS,PSA-01
2026-01-01 11:24:00,C-101,Product 1,23.45,29.86,38.96,0.519,31.37,PASS,PSA-01
2026-01-01 11:24:00,C-101,Product 2,20.96,29.13,35.21,0.489,29.49,PASS,PSA-02
2026-01-01 11:30:00,C-101,Monitoring Port,66.02,82.29,98.32,0.393,80.28,PASS,PSA-01
2026-01-01 11:30:00,C-101,Product 1,22.5,30.02,38.96,0.548,31.4,PASS,PSA-01
2026-01-01 11:30:00,C-101,Product 2,21.51,29.55,34.77,0.449,28.9,PASS,PSA-02
2026-01-01 11:36:00,C-101,Monitoring Port,66.4,82.48,99.1,0.396,79.35,PASS,PSA-01
2026-01-01 11:36:00,C-101,Product 1,23.97,31.86,38.02,0.441,30.88,PASS,PSA-01
2026-01-01 11:36:00,C-101,Product 2,23.18,27.42,33.87,0.39,27.84,PASS,PSA-02
2026-01-01 11:42:00,C-101,Monitoring Port,65.59,82.44,100.53,0.424,79.85,PASS,PSA-01
2026-01-01 11:42:00,C-101,Product 1,21.55,31.35,39.23,0.564,31.72,PASS,PSA-01
2026-01-01 11:42:00,C-101,Product 2,20.75,28.12,35.64,0.53,29.22,PASS,PSA-02
2026-01-01 11:48:00,C-101,Monitoring Port,66.21,82.04,100.55,0.419,80.22,PASS,PSA-01
2026-01-01 11:48:00,C-101,Product 1,23.89,31.7,39.28,0.485,32.6,PASS,PSA-01
2026-01-01 11:48:00,C-101,Product 2,20.39,28.66,33.95,0.473,29.03,PASS,PSA-02
2026-01-01 11:54:00,C-101,Monitoring Port,64.46,80.99,98.66,0.422,80.73,PASS,PSA-01
2026-01-01 11:54:00,C-101,Product 1,22.87,31.59,40.21,0.549,31.91,PASS,PSA-01
2026-01-01 11:54:00,C-101,Product 2,22.38,27.97,34.18,0.422,29.44,PASS,PSA-02
2026-01-01 12:00:00,C-101,Monitoring Port,66.5,81.76,98.24,0.388,80.4,PASS,PSA-01
2026-01-01 12:00:00,C-101,Product 1,22.11,29.27,39.93,0.609,32.35,PASS,PSA-01
2026-01-01 12:00:00,C-101,Product 2,21.54,27.78,35.55,0.504,28.7,PASS,PSA-02
2026-01-01 12:06:00,C-101,Monitoring Port,66.14,83.42,98.97,0.394,80.19,PASS,PSA-01
2026-01-01 12:06:00,C-101,Product 1,21.93,30.62,38.82,0.552,32.44,PASS,PSA-01
2026-01-01 12:06:00,C-101,Product 2,22.65,28.27,33.62,0.388,28.53,PASS,PSA-02
2026-01-01 12:12:00,C-101,Monitoring Port,66.93,81.44,99.62,0.401,80.14,PASS,PSA-01
2026-01-01 12:12:00,C-101,Product 1,23.04,31.22,39.15,0.516,31.47,PASS,PSA-01
2026-01-01 12:12:00,C-101,Product 2,20.77,29.71,34.12,0.449,28.55,PASS,PSA-02
2026-01-01 12:18:00,C-101,Monitoring Port,65.64,83.52,98.27,0.391,79.81,PASS,PSA-01
2026-01-01 12:18:00,C-101,Product 1,22.19,30.58,38.78,0.543,32.2,PASS,PSA-01
2026-01-01 12:18:00,C-101,Product 2,19.7,28.2,34.21,0.515,29.18,PASS,PSA-02
2026-01-01 12:24:00,C-101,Monitoring Port,64.81,81.78,98.26,0.409,80.04,PASS,PSA-01
2026-01-01 12:24:00,C-101,Product 1,24.26,31.47,39.5,0.484,31.97,PASS,PSA-01
2026-01-01 12:24:00,C-101,Product 2,20.84,27.89,34.8,0.501,28.75,PASS,PSA-02
2026-01-01 12:30:00,C-101,Monitoring Port,65.41,81.4,98.77,0.41,79.62,PASS,PSA-01
2026-01-01 12:30:00,C-101,Product 1,23.16,29.79,39.28,0.541,31.99,PASS,PSA-01
2026-01-01 12:30:00,C-101,Product 2,22.32,29.04,34.15,0.407,28.99,PASS,PSA-02
2026-01-01 12:36:00,C-101,Monitoring Port,66.26,81.51,98.27,0.393,80.09,PASS,PSA-01
2026-01-01 12:36:00,C-101,Product 1,23.53,31.02,38.86,0.494,31.93,PASS,PSA-01
2026-01-01 12:36:00,C-101,Product 2,20.09,28.56,35.16,0.528,29.05,PASS,PSA-02
2026-01-01 12:42:00,C-101,Monitoring Port,66.38,84.11,100.51,0.406,80.18,PASS,PSA-01
2026-01-01 12:42:00,C-101,Product 1,22.51,31.69,38.82,0.515,32.05,PASS,PSA-01
2026-01-01 12:42:00,C-101,Product 2,21.68,28.41,35.15,0.474,29.23,PASS,PSA-02
2026-01-01 12:48:00,C-101,Monitoring Port,66.88,80.95,99.44,0.402,79.64,PASS,PSA-01
2026-01-01 12:48:00,C-101,Product 1,23.35,30.06,39.03,0.522,32.05,PASS,PSA-01
2026-01-01 12:48:00,C-101,Product 2,20.93,28.53,34.75,0.484,28.9,PASS,PSA-02
2026-01-01 12:54:00,C-101,Monitoring Port,65.93,81.47,98.64,0.401,80.29,PASS,PSA-01
2026-01-01 12:54:00,C-101,Product 1,23.62,30.37,39.54,0.524,31.41,PASS,PSA-01
2026-01-01 12:54:00,C-101,Product 2,20.74,27.09,35.06,0.529,29.0,PASS,PSA-02
2026-01-01 13:00:00,C-101,Monitoring Port,67.12,83.05,98.64,0.38,80.02,PASS,PSA-01
2026-01-01 13:00:00,C-101,Product 1,22.29,30.48,37.77,0.508,32.23,PASS,PSA-01
2026-01-01 13:00:00,C-101,Product 2,20.41,27.4,34.62,0.519,28.81,PASS,PSA-02
2026-01-01 13:06:00,C-101,Monitoring Port,65.28,82.64,99.04,0.409,79.73,PASS,PSA-01
2026-01-01 13:06:00,C-101,Product 1,22.94,30.85,38.86,0.516,32.23,PASS,PSA-01
2026-01-01 13:06:00,C-101,Product 2,21.3,29.53,34.22,0.438,29.67,PASS,PSA-02
2026-01-01 13:12:00,C-101,Monitoring Port,66.27,81.93,98.27,0.391,79.77,PASS,PSA-01
2026-01-01 13:12:00,C-101,Product 1,23.1,30.14,38.92,0.525,32.75,PASS,PSA-01
2026-01-01 13:12:00,C-101,Product 2,21.21,28.36,34.18,0.457,29.19,PASS,PSA-02
2026-01-01 13:18:00,C-101,Monitoring Port,64.75,80.17,99.36,0.432,80.05,PASS,PSA-01
2026-01-01 13:18:00,C-101,Product 1,24.11,29.57,39.66,0.526,31.91,PASS,PSA-01
2026-01-01 13:18:00,C-101,Product 2,21.56,26.86,35.37,0.514,28.38,PASS,PSA-02
2026-01-01 13:24:00,C-101,Monitoring Port,67.1,81.54,98.83,0.389,80.14,PASS,PSA-01
2026-01-01 13:24:00,C-101,Product 1,22.27,31.59,39.93,0.559,31.37,PASS,PSA-01
2026-01-01 13:24:00,C-101,Product 2,20.63,27.53,34.17,0.492,28.98,PASS,PSA-02
2026-01-01 13:30:00,C-101,Monitoring Port,66.31,81.32,100.29,0.418,80.0,PASS,PSA-01
2026-01-01 13:30:00,C-101,Product 1,23.11,31.16,37.87,0.474,31.37,PASS,PSA-01
2026-01-01 13:30:00,C-101,Product 2,21.97,29.05,35.77,0.475,28.82,PASS,PSA-02
2026-01-01 13:36:00,C-101,Monitoring Port,65.4,81.56,97.34,0.392,79.88,PASS,PSA-01
2026-01-01 13:36:00,C-101,Product 1,22.92,30.87,38.44,0.503,32.09,PASS,PSA-01
2026-01-01 13:36:00,C-101,Product 2,21.82,27.19,34.57,0.469,27.49,PASS,PSA-02
2026-01-01 13:42:00,C-101,Monitoring Port,67.0,81.55,99.08,0.393,79.79,PASS,PSA-01
2026-01-01 13:42:00,C-101,Product 1,23.07,31.43,38.46,0.49,32.18,PASS,PSA-01
2026-01-01 13:42:00,C-101,Product 2,19.58,28.57,34.3,0.515,29.23,PASS,PSA-02
2026-01-01 13:48:00,C-101,Monitoring Port,66.39,84.15,99.71,0.396,80.48,PASS,PSA-01
2026-01-01 13:48:00,C-101,Product 1,23.22,31.13,37.47,0.458,32.56,PASS,PSA-01
2026-01-01 13:48:00,C-101,Product 2,22.56,27.99,34.44,0.424,28.76,PASS,PSA-02
2026-01-01 13:54:00,C-101,Monitoring Port,65.85,81.36,99.2,0.41,80.38,PASS,PSA-01
2026-01-01 13:54:00,C-101,Product 1,22.89,31.37,39.77,0.538,31.85,PASS,PSA-01
2026-01-01 13:54:00,C-101,Product 2,22.3,29.55,36.06,0.466,29.1,PASS,PSA-02
2026-01-01 14:00:00,C-101,Monitoring Port,65.19,82.45,99.31,0.414,80.73,PASS,PSA-01
2026-01-01 14:00:00,C-101,Product 1,22.72,30.41,40.46,0.583,31.91,PASS,PSA-01
2026-01-01 14:00:00,C-101,Product 2,21.02,27.49,35.16,0.514,29.0,PASS,PSA-02
2026-01-01 14:06:00,C-101,Monitoring Port,65.99,82.12,99.03,0.402,79.5,PASS,PSA-01
2026-01-01 14:06:00,C-101,Product 1,23.92,31.68,39.46,0.491,31.71,PASS,PSA-01
2026-01-01 14:06:00,C-101,Product 2,21.89,27.94,34.68,0.458,28.93,PASS,PSA-02
2026-01-01 14:12:00,C-101,Monitoring Port,65.88,81.06,99.62,0.416,80.07,PASS,PSA-01
2026-01-01 14:12:00,C-101,Product 1,23.7,30.54,39.32,0.511,31.96,PASS,PSA-01
2026-01-01 14:12:00,C-101,Product 2,20.66,28.28,35.55,0.527,28.76,PASS,PSA-02
2026-01-01 14:18:00,C-101,Monitoring Port,67.26,81.8,100.75,0.409,79.7,PASS,PSA-01
2026-01-01 14:18:00,C-101,Product 1,22.73,29.33,39.0,0.555,32.48,PASS,PSA-01
2026-01-01 14:18:00,C-101,Product 2,20.19,28.52,34.48,0.501,29.12,PASS,PSA-02
2026-01-01 14:24:00,C-101,Monitoring Port,66.7,83.78,99.98,0.397,79.88,PASS,PSA-01
2026-01-01 14:24:00,C-101,Product 1,21.77,31.4,40.15,0.585,32.02,PASS,PSA-01
2026-01-01 14:24:00,C-101,Product 2,20.66,28.64,34.87,0.496,28.89,PASS,PSA-02
2026-01-01 14:30:00,C-101,Monitoring Port,66.25,82.6,98.14,0.386,79.3,PASS,PSA-01
2026-01-01 14:30:00,C-101,Product 1,22.05,30.35,40.56,0.61,31.82,PASS,PSA-01
2026-01-01 14:30:00,C-101,Product 2,21.42,27.55,34.46,0.473,29.43,PASS,PSA-02
2026-01-01 14:36:00,C-101,Monitoring Port,64.56,83.05,99.0,0.415,80.04,PASS,PSA-01
2026-01-01 14:36:00,C-101,Product 1,23.87,32.13,38.29,0.449,31.39,PASS,PSA-01
2026-01-01 14:36:00,C-101,Product 2,19.68,28.02,34.26,0.52,28.49,PASS,PSA-02
2026-01-01 14:42:00,C-101,Monitoring Port,66.42,82.47,98.79,0.393,79.89,PASS,PSA-01
2026-01-01 14:42:00,C-101,Product 1,23.2,30.02,39.45,0.541,32.31,PASS,PSA-01
2026-01-01 14:42:00,C-101,Product 2,22.06,26.54,35.41,0.503,29.23,PASS,PSA-02
2026-01-01 14:48:00,C-101,Monitoring Port,67.28,81.84,98.85,0.386,79.91,PASS,PSA-01
2026-01-01 14:48:00,C-101,Product 1,22.68,30.28,38.18,0.512,31.72,PASS,PSA-01
2026-01-01 14:48:00,C-101,Product 2,21.36,27.28,35.5,0.518,28.99,PASS,PSA-02
2026-01-01 14:54:00,C-101,Monitoring Port,66.44,82.56,98.78,0.392,80.47,PASS,PSA-01
2026-01-01 14:54:00,C-101,Product 1,23.92,30.06,38.44,0.483,31.87,PASS,PSA-01
2026-01-01 14:54:00,C-101,Product 2,21.82,29.04,35.24,0.462,29.57,PASS,PSA-02
2026-01-01 15:00:00,C-101,Monitoring Port,65.72,83.2,99.76,0.409,80.07,PASS,PSA-01
2026-01-01 15:00:00,C-101,Product 1,23.52,31.96,38.65,0.473,31.75,PASS,PSA-01
2026-01-01 15:00:00,C-101,Product 2,21.44,27.85,35.0,0.487,29.62,PASS,PSA-02
2026-01-01 15:06:00,C-101,Monitoring Port,65.36,82.7,99.22,0.409,79.56,PASS,PSA-01
2026-01-01 15:06:00,C-101,Product 1,21.98,29.14,38.65,0.572,31.57,PASS,PSA-01
2026-01-01 15:06:00,C-101,Product 2,21.03,28.15,33.63,0.448,28.17,PASS,PSA-02
2026-01-01 15:12:00,C-101,Monitoring Port,66.44,81.67,98.31,0.39,79.89,PASS,PSA-01
2026-01-01 15:12:00,C-101,Product 1,23.35,31.77,38.99,0.492,32.1,PASS,PSA-01
2026-01-01 15:12:00,C-101,Product 2,21.74,28.72,35.91,0.493,28.48,PASS,PSA-02
2026-01-01 15:18:00,C-101,Monitoring Port,63.76,81.37,99.75,0.442,79.98,PASS,PSA-01
2026-01-01 15:18:00,C-101,Product 1,24.01,30.0,38.38,0.479,32.17,PASS,PSA-01
2026-01-01 15:18:00,C-101,Product 2,21.16,28.17,34.87,0.487,28.95,PASS,PSA-02
2026-01-01 15:24:00,C-101,Monitoring Port,67.33,81.91,99.87,0.397,79.98,PASS,PSA-01
2026-01-01 15:24:00,C-101,Product 1,23.88,30.92,38.83,0.484,31.96,PASS,PSA-01
2026-01-01 15:24:00,C-101,Product 2,21.65,26.81,34.67,0.486,29.27,PASS,PSA-02
2026-01-01 15:30:00,C-101,Monitoring Port,65.9,81.37,98.91,0.406,80.29,PASS,PSA-01
2026-01-01 15:30:00,C-101,Product 1,23.94,30.13,40.35,0.545,31.72,PASS,PSA-01
2026-01-01 15:30:00,C-101,Product 2,20.91,27.18,35.19,0.525,28.8,PASS,PSA-02
2026-01-01 15:36:00,C-101,Monitoring Port,65.55,82.33,98.89,0.405,79.74,PASS,PSA-01
2026-01-01 15:36:00,C-101,Product 1,22.61,31.48,37.97,0.488,32.12,PASS,PSA-01
2026-01-01 15:36:00,C-101,Product 2,20.12,28.44,36.09,0.562,28.66,PASS,PSA-02
2026-01-01 15:42:00,C-101,Monitoring Port,65.3,83.57,99.63,0.411,79.88,PASS,PSA-01
2026-01-01 15:42:00,C-101,Product 1,22.94,30.06,37.32,0.478,31.98,PASS,PSA-01
2026-01-01 15:42:00,C-101,Product 2,20.61,28.52,35.01,0.505,28.86,PASS,PSA-02
2026-01-01 15:48:00,C-101,Monitoring Port,65.69,80.65,98.09,0.402,79.56,PASS,PSA-01
2026-01-01 15:48:00,C-101,Product 1,23.6,31.47,39.18,0.495,32.69,PASS,PSA-01
2026-01-01 15:48:00,C-101,Product 2,21.2,28.05,34.59,0.477,28.89,PASS,PSA-02
2026-01-01 15:54:00,C-101,Monitoring Port,65.31,82.96,99.38,0.411,79.93,PASS,PSA-01
2026-01-01 15:54:00,C-101,Product 1,22.83,32.02,39.56,0.522,31.69,PASS,PSA-01
2026-01-01 15:54:00,C-101,Product 2,19.84,27.82,35.21,0.552,28.31,PASS,PSA-02
2026-01-01 16:00:00,C-101,Monitoring Port,64.6,81.68,99.61,0.429,80.09,PASS,PSA-01
2026-01-01 16:00:00,C-101,Product 1,23.08,30.73,39.74,0.542,32.28,PASS,PSA-01
2026-01-01 16:00:00,C-101,Product 2,22.49,27.89,35.95,0.483,28.85,PASS,PSA-02
2026-01-01 16:06:00,C-101,Monitoring Port,65.73,82.26,98.84,0.403,79.81,PASS,PSA-01
2026-01-01 16:06:00,C-101,Product 1,23.44,30.55,40.66,0.564,32.17,PASS,PSA-01
2026-01-01 16:06:00,C-101,Product 2,21.44,28.31,36.5,0.532,29.57,PASS,PSA-02
2026-01-01 16:12:00,C-101,Monitoring Port,66.85,83.2,98.99,0.386,80.44,PASS,PSA-01
2026-01-01 16:12:00,C-101,Product 1,23.25,31.97,39.1,0.496,32.09,PASS,PSA-01
2026-01-01 16:12:00,C-101,Product 2,20.18,26.9,35.81,0.581,29.08,PASS,PSA-02
2026-01-01 16:18:00,C-101,Monitoring Port,66.35,82.24,98.38,0.389,79.54,PASS,PSA-01
2026-01-01 16:18:00,C-101,Product 1,23.87,31.39,40.03,0.515,31.58,PASS,PSA-01
2026-01-01 16:18:00,C-101,Product 2,21.06,28.63,36.44,0.537,29.18,PASS,PSA-02
2026-01-01 16:24:00,C-101,Monitoring Port,66.31,81.45,98.86,0.4,79.48,PASS,PSA-01
2026-01-01 16:24:00,C-101,Product 1,22.49,31.82,38.39,0.5,32.02,PASS,PSA-01
2026-01-01 16:24:00,C-101,Product 2,20.6,28.24,34.52,0.493,29.15,PASS,PSA-02
2026-01-01 16:30:00,C-101,Monitoring Port,66.32,81.48,98.04,0.389,79.6,PASS,PSA-01
2026-01-01 16:30:00,C-101,Product 1,23.55,29.69,38.34,0.498,32.0,PASS,PSA-01
2026-01-01 16:30:00,C-101,Product 2,22.0,28.59,34.63,0.442,28.77,PASS,PSA-02
2026-01-01 16:36:00,C-101,Monitoring Port,65.89,83.15,98.04,0.387,79.53,PASS,PSA-01
2026-01-01 16:36:00,C-101,Product 1,22.94,31.34,38.26,0.489,32.32,PASS,PSA-01
2026-01-01 16:36:00,C-101,Product 2,21.64,27.96,34.64,0.465,29.07,PASS,PSA-02
2026-01-01 16:42:00,C-101,Monitoring Port,64.3,80.49,99.33,0.435,79.41,PASS,PSA-01
2026-01-01 16:42:00,C-101,Product 1,22.4,31.17,39.71,0.555,32.15,PASS,PSA-01
2026-01-01 16:42:00,C-101,Product 2,20.93,27.99,34.67,0.491,29.0,PASS,PSA-02
2026-01-01 16:48:00,C-101,Monitoring Port,65.91,82.7,98.98,0.4,79.85,PASS,PSA-01
2026-01-01 16:48:00,C-101,Product 1,23.68,31.13,39.31,0.502,31.42,PASS,PSA-01
2026-01-01 16:48:00,C-101,Product 2,20.22,28.07,35.71,0.552,29.28,PASS,PSA-02
2026-01-01 16:54:00,C-101,Monitoring Port,65.43,82.28,99.89,0.419,79.83,PASS,PSA-01
2026-01-01 16:54:00,C-101,Product 1,22.56,31.55,40.05,0.554,32.06,PASS,PSA-01
2026-01-01 16:54:00,C-101,Product 2,19.96,28.41,35.4,0.543,29.18,PASS,PSA-02
2026-01-01 17:00:00,C-101,Monitoring Port,65.54,83.76,100.29,0.415,79.95,PASS,PSA-01
2026-01-01 17:00:00,C-101,Product 1,22.15,30.54,39.54,0.569,32.19,PASS,PSA-01
2026-01-01 17:00:00,C-101,Product 2,21.48,28.28,35.71,0.503,28.72,PASS,PSA-02
2026-01-01 17:06:00,C-101,Monitoring Port,65.36,82.18,98.15,0.399,79.38,PASS,PSA-01
2026-01-01 17:06:00,C-101,Product 1,23.15,30.47,39.09,0.523,32.1,PASS,PSA-01
2026-01-01 17:06:00,C-101,Product 2,20.38,28.02,34.55,0.506,28.4,PASS,PSA-02
2026-01-01 17:12:00,C-101,Monitoring Port,66.38,82.98,99.19,0.395,80.56,PASS,PSA-01
2026-01-01 17:12:00,C-101,Product 1,23.5,30.48,39.04,0.51,32.75,PASS,PSA-01
2026-01-01 17:12:00,C-101,Product 2,20.47,28.07,35.8,0.546,29.34,PASS,PSA-02
2026-01-01 17:18:00,C-101,Monitoring Port,65.5,83.56,99.03,0.401,79.95,PASS,PSA-01
2026-01-01 17:18:00,C-101,Product 1,22.47,32.07,38.05,0.486,31.87,PASS,PSA-01
2026-01-01 17:18:00,C-101,Product 2,21.97,28.51,36.35,0.504,29.47,PASS,PSA-02
2026-01-01 17:24:00,C-101,Monitoring Port,65.25,82.4,98.06,0.398,80.25,PASS,PSA-01
2026-01-01 17:24:00,C-101,Product 1,22.16,31.01,38.01,0.511,31.81,PASS,PSA-01
